295,07/28/1977,$4189.38
109,09/20/1912,$3568.42
379,11/24/1998,$2676.68
316,03/19/2032,$1712.42
996,03/24/2039,$1533.49
178,10/16/2044,$4790.45
964,03/25/2069,$3591.89
263,12/19/1952,$3998.63
857,12/23/2006,$634.41
610,09/27/1912,$3628.23
797,11/28/1960,$2464.37
364,05/05/1944,$7512.12
508,02/25/1959,$392.26
385,08/04/1929,$3334.31
903,06/15/1941,$6500.73
131,11/03/1983,$9293.83
134,11/20/2065,$9418.82
360,09/19/1948,$6840.95
584,03/09/1936,$7700.45
539,11/12/2023,$8787.39
738,11/17/1985,$1147.52
110,10/22/1997,$6594.77
794,04/19/1921,$7063.24
737,04/23/1902,$7120.24
828,11/14/2019,$2324.38
341,12/23/2047,$8344.02
864,08/08/1965,$4947.06
932,07/01/1925,$5198.71
980,04/23/1983,$8923.19
452,05/20/1930,$49.74
716,10/11/2059,$219.66
198,11/21/1984,$3732.38
311,08/14/1900,$6595.11
233,12/04/2062,$5746.37
042,09/05/1977,$6135.10
856,04/10/2027,$778.80
222,03/25/1905,$1372.75
267,01/02/1916,$2576.75
796,07/24/1929,$6150.26
168,02/21/2056,$6.25
198,05/26/2032,$9680.35
043,06/29/1915,$4611.34
719,02/13/2040,$1011.44
726,06/14/1934,$4024.24
798,02/10/1949,$8245.07
406,03/11/2002,$7146.01
410,05/13/1950,$2748.59
594,02/08/1987,$5415.79
389,05/14/2038,$2758.65
574,12/30/1937,$3910.98
393,06/11/2034,$637.84
229,12/28/1949,$6609.83
176,07/28/1935,$6841.01
105,06/10/2031,$6589.45
724,09/26/1938,$9510.84
492,07/13/1911,$2595.72
711,02/28/2045,$1118.59
186,08/17/1918,$2499.02
067,08/29/1916,$4093.37
537,04/05/1993,$6304.42
351,11/24/2049,$4953.53
378,04/08/1911,$6844.62
726,02/26/2021,$8277.62
373,01/06/1944,$7927.56
700,11/07/2013,$2382.64
437,05/17/2064,$1150.59
704,04/06/1968,$1194.54
998,06/07/1912,$103.82
586,10/24/1907,$5329.11
806,03/14/1975,$3761.28
811,03/23/1953,$9644.29
629,07/26/2064,$720.67
759,06/10/1935,$4257.13
329,02/25/1932,$3477.41
802,12/06/2025,$6105.88
142,01/30/1951,$497.58
724,10/02/1974,$1217.28
521,03/31/2058,$2483.59
889,08/12/1963,$8300.24
564,06/04/1990,$9781.15
000,05/12/1910,$7672.55
186,01/04/1969,$6950.19
015,07/10/1920,$8221.83
640,02/08/1905,$3236.20
706,07/07/2052,$6378.25
355,11/15/1973,$5956.25
334,07/09/1906,$8692.85
966,08/12/1947,$4121.77
451,04/16/2069,$2371.17
106,05/27/2043,$6765.24
504,11/26/2009,$2232.89
612,04/25/2045,$4214.58
370,10/14/1949,$1015.05
346,02/13/2023,$7816.61
869,03/22/1957,$1199.71
736,05/01/1937,$5236.12
980,04/18/1981,$1245.31
317,01/02/1974,$1149.90
393,01/12/1946,$6748.59
188,08/17/1996,$7280.97
137,09/23/1976,$9146.07
008,05/28/1909,$2116.52
580,03/28/1902,$9960.73
871,06/09/1926,$65.36
535,01/30/1938,$7996.46
765,02/05/1963,$6527.89
482,05/26/1967,$4616.69
874,05/17/1999,$9440.54
093,01/27/1987,$26.50
560,07/02/2029,$1082.88
875,09/13/2060,$5732.00
265,05/14/1916,$9155.37
533,07/13/2045,$5514.46
108,06/19/1959,$7597.18
429,04/06/1967,$1332.04
770,06/17/2040,$8467.54
386,12/27/2061,$3115.41
011,04/03/1963,$1109.04
202,04/15/2001,$4692.79
738,09/21/1980,$5023.78
786,08/06/1929,$358.16
044,05/22/2006,$2869.40
869,01/13/1993,$5049.41
872,02/22/1981,$5979.35
552,10/11/2070,$7321.05
412,08/25/2050,$845.05
805,11/28/1948,$5070.18
418,09/21/2025,$957.16
133,12/08/1968,$7948.33
379,01/31/1921,$3033.30
713,08/01/2028,$8098.08
520,04/07/1918,$7497.08
872,01/13/1937,$7456.14
450,12/09/1975,$9189.56
130,07/15/2024,$1010.12
794,10/22/2022,$8334.28
743,05/05/2051,$7531.51
625,10/02/1915,$152.84
091,10/09/1984,$6559.64
972,05/04/1947,$465.33
113,10/17/2059,$582.53
508,07/14/2055,$800.59
519,08/03/1984,$6248.93
624,09/30/2005,$19.43
575,11/23/2032,$8470.77
920,12/17/1996,$6241.09
219,01/06/1921,$5397.48
605,04/16/1978,$1563.83
934,09/06/1980,$5677.35
130,10/01/1999,$564.45
167,07/05/1911,$2615.84
662,03/16/1968,$3336.47
889,08/18/1960,$7297.40
376,10/23/1999,$6171.79
563,04/05/1906,$5366.48
919,06/29/2062,$5033.98
294,12/04/2052,$1285.44
639,10/05/2046,$1674.83
002,12/18/2065,$573.28
450,04/16/1902,$2865.61
157,07/02/1937,$3494.92
649,07/23/2036,$7684.73
296,01/05/1928,$5688.97
346,04/09/2058,$3469.66
793,04/27/2023,$3312.57
769,08/18/1951,$1476.21
533,03/07/2048,$9901.93
980,07/31/2051,$3565.26
186,01/20/1914,$31.45
058,09/02/1963,$6097.14
984,08/14/1992,$9930.44
785,01/01/1998,$5840.55
609,04/29/1961,$5330.99
053,09/07/1931,$1073.43
618,06/01/1935,$8220.32
567,07/10/2037,$9072.49
566,08/21/2009,$6276.41
113,11/03/2065,$2689.10
023,04/15/2035,$2946.52
320,01/12/1914,$4806.76
676,10/22/2061,$4028.84
923,02/20/1958,$2771.17
103,06/27/1900,$6053.19
396,04/09/2065,$5266.01
038,09/25/2004,$1708.70
782,07/11/2036,$5362.03
258,08/30/1954,$2810.61
426,01/09/2015,$8922.83
482,05/21/1920,$6555.33
576,11/23/1914,$3595.89
010,10/02/1910,$3478.34
236,06/07/2015,$8595.91
329,07/30/2015,$9545.12
654,09/28/1908,$8181.45
891,06/15/1987,$2919.04
124,07/09/1929,$182.54
174,04/16/1970,$9661.20
066,07/25/2051,$3649.34
564,07/25/2033,$1772.97
572,08/14/2043,$4385.04
821,01/08/2029,$1839.01
852,01/14/1981,$8116.55
234,10/01/2050,$4222.09
356,04/08/2013,$2645.06
976,08/07/1914,$3262.68
937,08/14/2017,$7608.62
686,12/03/1981,$5859.66
650,07/15/1919,$1054.52
524,10/16/2027,$8982.91
963,11/10/1929,$8761.91
997,06/07/1923,$3583.96
387,07/27/2045,$1457.60
023,02/17/2065,$7898.73
535,11/24/2044,$2120.64
109,03/08/2044,$2796.39
930,09/14/1992,$9838.89
005,05/24/1929,$9769.67
893,12/29/2013,$9137.37
223,05/19/1906,$2531.01
903,08/12/2011,$2030.97
952,04/03/1988,$6536.57
334,11/22/2048,$2856.29
695,08/09/1959,$6721.35
644,08/23/1969,$1571.38
121,01/20/1974,$4969.39
845,12/29/1925,$3649.98
251,07/02/2037,$3266.45
464,02/22/2013,$5579.55
433,09/21/1974,$4019.76
805,05/24/2038,$8065.38
024,09/08/1934,$9793.36
200,01/15/2066,$905.63
944,08/12/2059,$8072.24
046,08/01/1916,$7330.07
882,11/30/1955,$9914.68
799,04/18/2049,$5750.68
853,05/02/2066,$5571.11
282,02/11/1921,$3748.28
662,11/07/1980,$3715.80
040,04/18/1977,$7550.18
463,04/12/1900,$1385.71
706,01/30/2043,$2978.18
752,01/15/1982,$1913.95
926,05/04/1912,$4317.15
852,11/07/1949,$3984.58
346,04/16/2057,$1953.82
404,09/23/1967,$1358.54
322,09/05/1904,$4622.45
550,05/15/1922,$4105.84
437,01/27/1974,$6981.19
642,12/11/1953,$6619.88
371,04/13/2008,$1975.15
019,10/18/2028,$6328.79
806,10/05/1903,$2419.36
626,12/02/2061,$4334.94
536,04/24/1933,$8641.37
887,07/05/2007,$878.06
422,09/30/1959,$3003.80
043,06/14/2000,$4233.83
387,10/15/1941,$9485.34
552,02/11/1981,$2047.20
053,03/30/1932,$634.43
132,04/27/2043,$6498.89
813,03/27/1930,$7246.34
465,01/31/2045,$3531.62
066,03/18/1995,$9574.33
026,07/31/1959,$518.84
885,07/17/2042,$2513.48
570,06/28/2068,$4977.09
581,08/10/2011,$5962.91
856,11/14/2004,$2042.10
235,07/15/1936,$6508.74
165,03/22/1969,$2300.29
684,04/04/1950,$7464.02
404,11/13/2049,$6108.26
270,01/25/1929,$9872.12
567,09/07/2045,$9042.33
482,03/14/2067,$5648.18
633,01/24/1990,$6176.12
045,05/27/1991,$5668.50
918,05/31/1969,$4892.65
683,05/07/1900,$5817.47
918,12/03/1907,$8654.60
963,02/05/1940,$8753.60
599,11/27/1932,$5331.48
328,01/01/1910,$3216.30
390,04/28/1917,$1436.53
698,05/05/1984,$6471.66
060,10/17/1924,$5363.88
809,01/04/1945,$1951.28
419,05/22/1963,$8119.95
068,11/06/1955,$9475.89
096,11/06/2025,$345.16
740,12/07/1995,$8964.01
184,08/17/2041,$2911.60
943,08/09/2013,$8265.21
149,02/22/1932,$8713.50
633,12/20/1952,$9211.53
337,01/31/1988,$4512.36
127,04/07/2025,$2396.89
858,05/18/1996,$2700.25
786,10/15/1957,$3933.75
803,12/25/1928,$1046.19
980,08/25/1984,$5868.72
189,09/01/1999,$4972.44
040,10/04/1939,$6614.71
352,04/05/1921,$9862.73
745,12/23/2033,$7813.19
371,04/01/1969,$4728.95
022,05/30/1903,$5501.71
762,10/22/2066,$1822.31
921,10/24/2054,$6596.83
402,06/30/2050,$9819.13
009,08/27/2040,$7162.67
464,05/10/1962,$3220.00
843,02/24/1991,$4678.07
395,02/19/2045,$6073.17
952,08/28/1939,$7430.02
444,02/01/2011,$2200.90
239,02/01/2014,$7024.31
869,09/21/2038,$4255.84
450,11/20/1924,$9130.60
512,01/13/1961,$7111.98
951,05/02/1909,$6283.60
162,07/24/2005,$2579.21
578,02/15/1901,$8751.78
462,02/10/1996,$7122.29
875,04/07/1926,$961.85
714,08/03/2066,$1365.54
800,06/13/1983,$8924.43
651,12/18/2052,$3102.42
766,02/27/2026,$5632.52
106,02/26/2036,$7012.06
979,09/06/1980,$8125.29
556,09/19/2029,$8621.45
312,05/19/2020,$8157.22
590,03/28/2040,$123.00
476,07/22/1903,$3552.31
888,03/23/1971,$68.55
485,07/26/2034,$3987.99
866,09/23/1915,$4981.47
344,08/01/1900,$2538.21
600,03/25/1933,$7852.38
391,09/08/2030,$6241.07
178,01/19/2009,$5714.28
915,08/21/2047,$1817.08
334,05/26/2026,$2038.55
084,01/12/1945,$751.87
974,07/08/1948,$4202.20
529,06/02/2023,$7954.33
490,03/03/2033,$2354.23
587,03/10/2022,$2121.63
067,11/07/2003,$174.43
818,06/03/1905,$574.09
704,04/15/1953,$2995.97
515,06/28/2046,$5874.68
925,05/01/1918,$7540.28
442,03/14/1900,$7418.54
034,04/16/1989,$8172.07
992,06/14/1979,$2684.73
328,02/01/2053,$778.42
382,12/06/2007,$5592.37
509,05/06/2047,$784.81
089,08/17/1910,$2563.18
071,06/11/2008,$4092.14
708,06/11/2055,$3362.78
441,08/22/1989,$9522.53
834,10/21/1951,$9267.42
429,09/26/1936,$6663.64
803,06/22/2055,$8276.43
106,12/06/1983,$9839.92
178,09/05/2033,$3204.65
318,04/30/2004,$2321.13
509,02/07/2022,$8644.70
859,02/26/1934,$4976.03
267,03/17/1927,$8525.29
813,02/24/2031,$9443.38
377,10/12/1915,$6474.11
422,06/29/1955,$1523.97
546,09/10/2016,$9720.52
628,02/07/2014,$6572.34
426,07/22/1909,$7005.18
931,07/05/2016,$5291.52
384,03/16/1911,$1729.82
352,02/06/2037,$6595.26
914,01/28/2069,$6723.07
240,07/30/1960,$2761.00
892,10/08/1979,$7231.30
715,05/03/1907,$7840.52
975,03/19/2044,$4737.91
449,12/31/2052,$8769.26
186,06/30/1930,$4949.71
576,12/01/2035,$2921.66
500,11/27/1995,$3302.84
701,04/16/1959,$8700.32
728,09/03/2035,$1680.23
958,01/03/1997,$4106.70
404,01/12/1964,$894.29
979,10/14/2031,$206.97
025,05/16/1999,$6674.18
292,11/19/2016,$8776.09
230,03/05/1900,$5482.13
549,09/02/1920,$6344.14
624,10/23/2043,$9071.79
295,09/25/1931,$3741.38
796,09/20/1932,$9355.16
556,09/21/2014,$8894.36
623,12/10/2005,$3141.74
996,05/03/1900,$431.73
701,03/30/1916,$5165.85
644,06/23/2036,$6332.23
962,04/29/2020,$3713.50
196,12/04/2053,$5615.26
312,02/24/1999,$6186.01
983,03/25/1921,$9235.22
889,12/29/1906,$4677.14
531,04/07/2058,$1913.44
195,04/02/1959,$9022.40
166,11/13/2062,$7522.92
767,03/07/1997,$4168.48
250,01/28/2065,$144.29
426,01/14/2064,$9436.57
493,04/18/2050,$1621.41
048,12/15/2009,$1361.34
676,02/20/1998,$4074.28
078,10/08/2012,$8485.51
142,03/16/1992,$4697.48
484,02/26/1901,$9332.13
388,06/28/2001,$122.25
672,06/17/1916,$5530.46
378,01/29/1957,$5539.91
817,06/09/2019,$3583.60
659,07/20/1981,$211.09
347,03/22/2041,$460.29
127,05/01/1960,$8016.15
267,09/22/2065,$5773.42
992,03/05/1999,$342.76
864,05/26/2042,$7208.54
786,02/15/1998,$7007.73
324,09/16/1989,$5632.70
083,03/12/2068,$8786.60
591,03/11/1962,$1033.19
097,09/12/1933,$2932.13
521,06/29/1977,$2379.76
621,01/28/2052,$4394.12
493,05/28/2037,$1375.30
972,02/02/1907,$852.37
087,07/09/2048,$6244.59
089,04/25/1996,$4684.39
937,11/21/1978,$7953.90
885,10/07/1969,$4054.05
494,12/02/1972,$1126.53
516,01/22/1939,$8596.96
701,06/22/1929,$4808.90
691,01/26/2005,$3668.08
361,11/28/1970,$3001.14
467,04/26/1963,$686.00
850,01/12/1966,$1412.50
771,10/27/1983,$4484.35
685,09/23/1934,$1044.51
599,07/01/1927,$1046.10
351,10/17/2055,$8510.30
247,09/10/1934,$3806.14
974,08/31/1909,$1632.01
108,08/08/1974,$2159.69
698,12/05/2010,$1706.41
430,07/25/1906,$553.43
327,01/30/2009,$7603.46
666,12/03/2016,$418.83
490,06/04/1925,$1444.83
665,04/02/1993,$6966.95
087,10/21/1949,$8456.37
150,03/26/1981,$1508.29
411,05/14/2021,$8206.50
579,10/27/2048,$9980.48
096,12/21/1992,$3024.74
181,09/23/1969,$5823.70
776,01/14/2026,$7014.27
603,09/27/1966,$68.12
709,04/29/1957,$9839.34
729,10/04/1988,$765.37
966,01/15/2017,$7309.61
812,11/28/2006,$437.66
842,10/11/1940,$4652.14
991,08/16/1900,$8424.52
753,10/04/1914,$3739.94
995,12/17/2053,$7513.94
350,05/09/2011,$8339.31
187,09/15/2041,$2691.33
264,11/30/1910,$7037.12
766,11/26/1919,$4953.87
004,08/30/2003,$6467.57
682,03/15/2006,$8111.70
827,08/20/2032,$6719.67
711,05/06/1963,$3026.49
177,04/25/1971,$2878.45
854,11/04/1981,$9508.36
563,05/15/2052,$8758.16
877,08/19/2039,$1403.78
299,04/30/2033,$8338.65
681,11/12/1900,$2236.92
197,04/20/2052,$4656.96
190,12/31/1929,$1279.08
779,11/13/1905,$4167.66
749,05/04/2044,$5694.15
563,01/22/1978,$1754.73
106,07/28/2049,$3113.74
047,11/02/1911,$6828.97
041,10/19/1978,$6469.87
133,04/25/2046,$9909.75
792,12/05/2038,$275.25
630,09/21/2053,$5454.51
616,01/19/1958,$3259.31
511,11/11/2054,$7029.89
797,01/01/1988,$3620.71
002,06/17/2046,$3973.42
299,08/09/2021,$8744.87
136,01/22/1950,$6172.76
500,11/12/1926,$370.92
990,06/04/2005,$3764.30
512,12/01/2037,$1809.36
294,08/04/1935,$6676.07
648,07/20/2025,$9465.62
516,01/22/1956,$9819.96
818,11/10/2065,$3793.48
713,11/21/1944,$8554.64
083,09/04/2009,$914.08
194,04/01/1941,$8201.73
580,09/16/2031,$3168.27
166,09/28/1937,$2442.82
049,02/18/1906,$9774.39
620,07/28/2007,$885.77
076,11/27/2063,$9487.04
976,09/30/2034,$158.24
008,10/10/2011,$2076.40
484,01/30/2047,$6477.17
632,03/24/2027,$8801.15
033,02/20/1918,$5943.12
789,05/03/1905,$2618.88
638,09/15/1942,$8157.01
809,04/22/1999,$9090.23
249,01/25/2067,$3602.13
693,04/12/1927,$9540.76
003,10/02/1966,$8911.01
909,10/14/2051,$1436.89
837,09/13/2056,$6124.84
667,10/21/1927,$9992.77
656,01/28/1944,$4622.29
344,12/02/1928,$9520.46
070,12/28/1957,$5476.33
111,09/10/1935,$5143.34
704,02/06/1922,$2364.33
506,03/02/1902,$2323.58
221,09/06/2007,$2488.68
844,06/23/1952,$5746.35
993,08/11/2056,$6149.23
049,06/05/1980,$9449.77
442,08/16/1967,$4217.67
242,12/14/1907,$3298.41
264,01/28/2056,$1339.14
270,11/23/2005,$4191.15
172,07/17/1924,$2504.19
107,09/09/1977,$5413.70
426,06/22/2029,$2496.34
210,10/02/2051,$2774.33
458,08/23/1917,$7805.87
779,02/11/1977,$1051.99
125,06/16/1926,$8027.36
143,09/08/1922,$5228.69
988,04/29/1900,$884.92
137,12/13/2048,$2055.58
057,02/27/2009,$910.36
869,09/04/1917,$2460.62
703,06/28/2022,$4610.33
082,08/31/1966,$2876.86
906,02/24/1931,$6297.04
505,04/18/1916,$8723.26
570,07/09/1953,$5834.03
268,12/18/1951,$2227.46
466,11/14/1902,$4131.85
982,07/08/2015,$8796.97
090,02/27/1907,$3941.82
216,05/10/1922,$3920.65
683,05/07/1904,$7387.90
879,11/16/2009,$6432.45
468,04/12/2015,$8514.45
606,07/27/2038,$3342.22
666,05/07/1982,$2495.49
083,02/04/1987,$7200.29
204,05/12/1911,$5903.11
959,04/19/2060,$1084.16
097,12/09/2001,$335.39
487,12/26/2036,$3554.00
443,02/24/1900,$4716.20
806,11/11/1973,$8755.18
316,10/25/2047,$2964.32
712,10/22/1927,$4337.53
573,06/28/1909,$3400.85
212,02/11/1900,$5139.94
379,11/15/2047,$1492.72
304,11/13/2019,$3234.11
411,11/27/2039,$763.94
501,11/26/1933,$5479.88
654,03/10/2033,$1087.67
617,03/27/1969,$4208.45
567,05/13/2059,$4769.90
906,06/17/2052,$6333.58
552,12/03/1958,$9323.15
681,08/21/2050,$9110.16
129,08/26/1907,$7931.12
844,03/11/2062,$8711.63
247,03/26/1994,$7660.60
539,02/14/1979,$7194.43
073,03/14/1927,$3585.19
835,07/18/2026,$4965.29
814,07/02/2038,$3811.20
903,04/08/2065,$7415.71
875,10/28/1930,$9770.14
269,12/21/2031,$8280.05
199,09/26/1923,$2648.25
673,10/04/2061,$4545.29
621,11/29/2049,$6179.92
063,05/09/1940,$6198.34
143,11/03/1928,$9302.56
402,06/03/2005,$6272.98
895,11/10/2038,$3790.52
579,07/30/2006,$7602.51
286,02/18/2052,$5003.30
039,06/10/1967,$278.22
261,09/07/1906,$1994.75
693,06/17/2068,$2447.68
442,11/05/1960,$4757.17
136,05/23/1943,$3061.46
350,02/15/1913,$9761.54
864,07/05/1946,$4851.42
669,07/03/1980,$798.10
525,04/05/2029,$8324.65
187,02/21/2045,$7219.32
524,09/06/1936,$3143.02
722,11/09/1901,$1606.08
819,12/29/1900,$9604.35
727,01/21/2019,$4610.94
259,12/25/2056,$3341.50
812,11/03/1930,$1993.82
012,04/03/2019,$1376.36
255,05/15/1986,$1003.29
357,10/15/2009,$1738.50
393,12/14/1999,$1341.89
716,08/04/1987,$4390.76
777,02/18/2034,$9213.69
057,07/07/1998,$2288.58
290,03/20/1913,$5350.33
534,07/01/1965,$7483.26
410,12/18/1953,$3720.40
306,04/02/1999,$9673.87
625,01/12/1900,$6066.84
424,05/11/1916,$4410.97
679,05/08/1958,$5043.49
819,01/09/2046,$8804.06
168,04/26/2017,$2672.08
076,05/13/2025,$3037.42
044,10/19/2007,$2242.42
261,06/07/2061,$1111.52
459,08/05/2057,$1351.35
772,07/05/1919,$77.97
156,05/16/2027,$1955.46
398,08/22/1918,$47.51
495,12/15/2033,$7207.42
073,02/24/2063,$8916.67
381,01/14/2008,$4730.18
869,03/01/2027,$8375.05
595,01/13/1909,$3517.61
435,01/01/2048,$5115.87
848,05/17/1946,$1115.79
172,08/25/2034,$6303.48
562,04/17/1934,$4444.21
575,08/06/2017,$1584.60
309,05/17/2016,$635.54
731,08/27/1970,$2500.23
675,07/23/2009,$1070.55
759,08/25/1952,$8820.44
137,09/18/1992,$6793.36
382,06/30/1933,$3414.47
478,04/19/1961,$6451.32
581,03/30/1950,$946.91
529,12/20/1936,$4288.21
785,04/09/2055,$9593.91
671,07/09/1961,$2050.30
008,03/27/1966,$2676.07
020,03/28/1945,$6363.31
947,01/03/1956,$9502.19
979,10/02/2055,$566.62
199,08/20/1960,$8048.82
641,11/13/2053,$919.59
693,10/06/1905,$980.89
785,07/27/2045,$7993.91
707,04/12/1917,$4222.55
464,05/22/1986,$5235.19
631,10/12/1961,$3203.25
655,07/11/1952,$6406.20
331,08/23/2042,$9338.74
380,04/11/1950,$1197.49
859,08/11/1968,$3518.95
647,02/18/2055,$2848.23
003,05/27/1957,$9352.15
072,05/12/2041,$7405.53
825,01/07/2025,$2255.12
505,09/21/1962,$4586.07
809,09/24/1907,$61.32
508,04/21/1973,$17.08
688,02/20/1912,$4986.57
007,02/08/2025,$7954.18
791,04/23/2047,$3075.65
271,03/07/1952,$3205.59
882,01/13/2017,$5712.92
887,11/12/1900,$3882.74
448,01/29/1997,$4573.67
064,11/29/1916,$2100.58
104,04/13/1990,$5223.55
654,10/25/1976,$3721.16
354,12/05/2060,$2025.34
768,10/30/1902,$880.95
742,07/08/1931,$3440.43
966,12/18/2044,$5010.32
782,02/17/1937,$3675.25
072,09/15/1976,$5898.70
995,07/25/1932,$1997.96
817,08/25/1960,$6604.02
252,03/25/1964,$8479.26
494,10/23/2052,$1174.30
651,03/18/2018,$109.12
579,02/13/1937,$4077.06
710,11/02/2004,$7329.51
311,09/11/2010,$4823.11
419,05/01/1911,$8458.99
262,03/31/1982,$2307.63
061,10/05/2052,$4799.94
112,01/29/1978,$5723.91
692,11/23/2026,$7642.46
575,09/12/2035,$2771.08
341,04/13/1975,$3177.76
574,06/28/1941,$7924.57
792,05/14/1923,$2543.50
480,11/02/2040,$1699.03
239,09/28/1927,$2635.02
918,07/26/2041,$1072.09
698,11/02/1901,$1244.20
980,12/12/2069,$3449.27
325,03/09/2053,$6185.88
931,10/31/1933,$9335.49
902,05/13/2035,$4614.22
988,03/13/2040,$7321.38
050,12/16/1935,$8379.43
680,03/30/2049,$6135.10
437,04/16/2038,$9470.03
698,07/13/2059,$6576.39
070,08/23/1998,$8182.62
831,07/28/2045,$5919.09
482,12/09/2002,$2213.47
334,12/18/1966,$6853.65
922,11/23/1926,$3142.94
868,11/12/2024,$7631.32
478,08/19/1948,$8598.85
491,09/12/1914,$9569.76
610,06/16/1970,$2713.37
799,10/18/2047,$9400.86
102,05/14/1969,$1386.80
528,04/22/1919,$4318.13
992,03/30/1949,$5655.62
329,04/24/1921,$3356.45
364,04/15/1957,$1293.95
140,02/12/1979,$4012.10
974,07/21/2035,$8366.45
833,12/01/1911,$4926.21
312,08/25/1987,$3986.98
247,10/02/2008,$979.57
225,05/29/2005,$9011.32
167,02/04/2032,$3625.38
755,08/03/1970,$6692.08
070,02/26/2052,$8798.38
451,11/22/1930,$9003.68
814,01/17/1950,$2286.42
743,11/10/2065,$5205.40
059,02/12/2020,$8573.53
900,05/28/2046,$1000.82
029,01/18/2020,$6322.94
035,11/13/2059,$7417.30
417,06/24/2025,$5533.94
892,08/30/2032,$2396.69
756,01/23/1939,$8406.31
132,01/30/1948,$9973.93
434,01/14/1967,$6291.29
787,04/13/2037,$271.23
111,07/09/2008,$4699.72
317,11/16/1938,$6081.46
810,07/10/1963,$8978.97
542,01/22/2028,$1930.41
073,06/12/1929,$6902.61
366,06/30/1999,$3519.60
568,03/27/1900,$2343.48
071,12/28/2065,$7904.33
050,06/30/1900,$3373.55
151,02/23/1956,$6019.21
462,02/03/1960,$1509.05
433,11/06/1950,$1723.44
872,10/10/2004,$8453.44
538,03/24/1933,$6321.78
431,12/18/2017,$2881.99
027,04/24/1945,$3542.09
692,06/16/2042,$3082.22
141,08/15/1994,$8262.48
088,04/06/1990,$4722.12
720,09/09/1934,$3655.89
960,09/23/1908,$3170.83
529,04/13/2055,$6929.30
698,09/13/2002,$6602.69
144,05/21/1969,$9908.34
215,09/13/1951,$3700.00
568,12/20/2015,$6354.68
480,07/06/2047,$4122.22
068,06/21/1916,$6179.71
899,07/11/2023,$5870.77
422,09/02/1963,$5259.32
842,11/17/1914,$3743.83
333,03/18/1960,$9344.34
883,09/20/2001,$2809.32
114,06/16/2027,$7045.42
896,10/27/1956,$794.74
154,11/13/1915,$2248.55
144,05/28/1981,$416.81
121,04/01/2055,$4010.91
658,05/15/1917,$5045.55
015,07/28/1959,$3247.31
010,06/11/2002,$937.68
861,03/19/2022,$4603.15
452,02/12/1903,$721.21
577,01/23/1902,$2116.03
238,12/08/2063,$7307.99
972,01/06/1997,$8366.65
624,05/20/1957,$6412.86
236,05/31/1989,$6315.22
293,01/05/2044,$7523.11
371,11/09/1912,$7730.62
080,03/08/2030,$5064.10
316,10/05/1948,$4728.63
188,05/14/2066,$4290.58
635,08/13/1949,$756.52
410,03/15/1902,$9532.51
345,03/16/1979,$8001.07
009,08/23/1935,$4170.62
178,04/10/1974,$174.83
592,07/09/2066,$9579.07
123,10/04/1979,$2818.81
771,08/15/2031,$457.65
660,09/15/2053,$1980.91
347,03/10/2018,$1893.78
211,05/28/1975,$2483.70
773,06/28/1945,$8587.56
472,07/26/1924,$5355.68
731,09/02/1976,$6374.96
405,08/27/1984,$2608.02
361,01/18/2051,$2769.73
965,03/16/2063,$2077.63
174,01/02/1914,$6749.91
650,09/23/1924,$8055.06
917,06/15/2064,$1381.55
128,08/05/1975,$5181.69
273,02/02/1909,$6814.88
634,06/28/1936,$8862.04
256,02/19/1985,$1261.75
062,12/22/1977,$6312.53
942,04/04/2024,$1674.49
644,09/19/1977,$9207.77
681,08/18/1989,$6270.86
673,08/22/1983,$7730.26
465,02/24/1928,$1543.20
002,05/13/1932,$2494.97
323,12/18/1987,$7094.13
890,06/08/2016,$8722.95
020,01/16/2028,$5265.76
516,01/15/2045,$6715.47
679,12/19/2062,$2409.37
023,05/08/1991,$1583.64
892,04/24/1966,$4683.45
941,03/15/1963,$3714.56
176,03/29/1938,$4940.09
009,10/12/2038,$8344.49
652,02/07/2012,$9551.14
848,04/22/2006,$9490.15
125,12/27/1983,$45.12
644,07/08/1996,$5093.00
194,05/19/2050,$2579.39
908,12/22/1953,$4330.75
650,07/14/1912,$7643.36
155,11/19/1985,$3334.61
386,09/23/2039,$2325.43
718,08/01/2061,$1692.63
240,11/12/1931,$640.03
088,08/13/2063,$4567.60
851,05/15/2025,$4061.61
209,05/29/1983,$7620.51
374,05/06/1942,$7280.79
402,04/12/1908,$2208.52
941,06/11/1954,$7619.70
569,12/02/2011,$3567.25
624,06/20/2030,$6571.91
808,11/26/1940,$5842.42
541,12/28/1989,$8816.66
992,02/27/1986,$2271.36
575,11/06/2006,$6072.18
925,09/12/1925,$6506.54
151,10/26/1988,$4923.79
868,03/19/1914,$6033.63
973,08/05/1912,$5834.26
634,12/25/1984,$8440.42
291,01/05/1978,$2557.54
142,09/14/2001,$5842.11
211,09/12/1916,$5955.12
848,06/27/1947,$9511.22
332,12/31/1990,$3245.23
383,07/04/2041,$7636.44
110,11/01/2055,$6982.95
388,12/23/2025,$2690.00
083,08/07/1956,$1713.57
421,05/06/2024,$584.04
128,04/28/1933,$5086.76
637,04/07/1902,$3789.93
217,02/18/2022,$1331.84
558,07/20/2002,$3397.70
585,09/03/2055,$217.69
067,06/21/2055,$1163.40
028,12/10/2023,$2144.11
530,02/05/1913,$9521.94
299,06/09/1913,$3730.91
507,07/05/1951,$2547.33
808,11/08/2033,$2013.99
750,12/16/1920,$8751.45
834,01/25/1943,$4628.71
448,10/24/1954,$9225.79
